2Dscore,3Dscore,active
0.243902439,0.954,0
0.212765957,0.954,1
0.212765957,0.954,0
0.2,0.954,0
0.074626866,0.954,0
0.068181818,0.954,0
0.469387755,0.953,0
0.435897436,0.953,0
0.435897436,0.953,0
0.269230769,0.953,0
0.257142857,0.953,0
0.257142857,0.953,0
0.224489796,0.953,0
0.224489796,0.953,0
0.176470588,0.953,0
0.127272727,0.953,0
0.1,0.953,0
0.025641026,0.953,0
0.025641026,0.953,0
0.020833333,0.953,0
0.375,0.952,1
0.375,0.952,0
0.261904762,0.952,0
0.261904762,0.952,0
0.21875,0.952,1
0.2,0.952,0
0.03125,0.952,0
0.019230769,0.952,0
0.541666667,0.951,1
0.541666667,0.951,1
0.345454545,0.951,1
0.203703704,0.951,0
0.145833333,0.951,0
0.02,0.951,0
0.02,0.951,0
0.526315789,0.95,0
0.526315789,0.95,0
0.466666667,0.95,0
0.466666667,0.95,0
0.322580645,0.95,0
0.322580645,0.95,0
0.282051282,0.95,0
0.2,0.95,0
0.1875,0.95,0
0.176470588,0.95,0
0.176470588,0.95,0
0.081081081,0.95,0
0.081081081,0.95,0
0.04,0.95,0
0.379310345,0.949,0
0.277777778,0.949,0
0.222222222,0.949,0
0.222222222,0.949,0
0.222222222,0.949,0
0.204545455,0.949,0
0.132075472,0.949,0
0.05,0.949,0
0.571428571,0.948,1
0.133333333,0.948,0
0.104166667,0.948,0
0.025,0.948,0
0.541666667,0.947,1
0.257142857,0.947,0
0.257142857,0.947,0
0.230769231,0.947,0
0.230769231,0.947,0
0.222222222,0.947,0
0.217391304,0.947,0
0.714285714,0.946,1
0.45,0.946,1
0.45,0.946,0
0.265306122,0.946,0
0.265306122,0.946,0
0.243902439,0.946,0
0.235294118,0.946,0
0.188405797,0.946,0
0.081967213,0.946,0
0.054545455,0.946,0
0.054545455,0.946,0
0.041666667,0.946,0
0.041666667,0.946,0
0.02,0.946,0
0.307692308,0.945,0
0.214285714,0.945,0
0.214285714,0.945,0
0.192982456,0.945,1
0.159090909,0.945,0
0.156862745,0.945,0
0.128205128,0.945,0
0.071428571,0.945,0
0.041666667,0.945,0
0.039215686,0.945,0
0.027027027,0.945,0
0.02,0.945,0
0.428571429,0.944,1
0.428571429,0.944,1
0.333333333,0.944,0
0.333333333,0.944,0
0.25,0.944,0
0.25,0.944,0
0.21875,0.944,0
0.2,0.944,1
0.2,0.944,1
0.192982456,0.944,0
0.125,0.944,0
0.125,0.944,0
0.111111111,0.944,0
0.081967213,0.944,0
0.04,0.944,0
0.03030303,0.944,0
0.03030303,0.944,0
0.019607843,0.944,0
0.019607843,0.944,0
0.565217391,0.943,0
0.243902439,0.943,0
0.243902439,0.943,0
0.185185185,0.943,0
0.179487179,0.943,0
0.153846154,0.943,0
0.153846154,0.943,0
0.137931034,0.943,0
0.093023256,0.943,0
0.571428571,0.942,0
0.516129032,0.942,0
0.379310345,0.942,0
0.379310345,0.942,0
0.1875,0.942,0
0.185185185,0.942,0
0.185185185,0.942,0
0.179487179,0.942,0
0.177777778,0.942,0
0.096774194,0.942,0
0.068493151,0.942,0
0.041666667,0.942,0
0.657534247,0.941,1
0.4375,0.941,1
0.428571429,0.941,1
0.333333333,0.941,1
0.333333333,0.941,0
0.323529412,0.941,1
0.323529412,0.941,0
0.243902439,0.941,0
0.236842105,0.941,0
0.236842105,0.941,0
0.228571429,0.941,0
0.204545455,0.941,0
0.094339623,0.941,0
0.048387097,0.941,0
0.024390244,0.941,0
0.02173913,0.941,0
0.806451613,0.94,1
0.806451613,0.94,0
0.342105263,0.94,0
0.341463415,0.94,0
0.325,0.94,0
0.325,0.94,0
0.310344828,0.94,0
0.306122449,0.94,0
0.243902439,0.94,0
0.235294118,0.94,0
0.23255814,0.94,0
0.133333333,0.94,0
0.133333333,0.94,0
0.12244898,0.94,0
0.111111111,0.94,0
0.089285714,0.94,0
0.089285714,0.94,0
0.073170732,0.94,0
0.046511628,0.94,0
0.021276596,0.94,0
0.019230769,0.94,0
0.590909091,0.939,0
0.393939394,0.939,0
0.31372549,0.939,0
0.275862069,0.939,0
0.275862069,0.939,0
0.25,0.939,0
0.232142857,0.939,0
0.230769231,0.939,0
0.230769231,0.939,0
0.142857143,0.939,0
0.118644068,0.939,0
0.106382979,0.939,0
0.106382979,0.939,0
0.106382979,0.939,0
0.106382979,0.939,0
0.072916667,0.939,0
0.072916667,0.939,0
0.055555556,0.939,0
0.040816327,0.939,0
0.024390244,0.939,0
0.565217391,0.938,1
0.565217391,0.938,0
0.405405405,0.938,0
0.405405405,0.938,0
0.379310345,0.938,1
0.379310345,0.938,1
0.379310345,0.938,1
0.323529412,0.938,0
0.314285714,0.938,0
0.279069767,0.938,0
0.255319149,0.938,0
0.217391304,0.938,0
0.212765957,0.938,0
0.210526316,0.938,0
0.210526316,0.938,0
0.2,0.938,1
0.2,0.938,1
0.186046512,0.938,0
0.186046512,0.938,0
0.177777778,0.938,0
0.175438596,0.938,0
0.113207547,0.938,0
0.113207547,0.938,0
0.023255814,0.938,0
0.02173913,0.938,0
0.405405405,0.937,1
0.4,0.937,1
0.275862069,0.937,0
0.275862069,0.937,0
0.261904762,0.937,0
0.261904762,0.937,0
0.25,0.937,0
0.172413793,0.937,1
0.172413793,0.937,1
0.111111111,0.937,0
0.094117647,0.937,0
0.074626866,0.937,0
0.025641026,0.937,1
0.025641026,0.937,0
0.025641026,0.937,0
0.024390244,0.937,0
0.41025641,0.936,0
0.307692308,0.936,0
0.307692308,0.936,0
0.203125,0.936,0
0.2,0.936,0
0.2,0.936,0
0.2,0.936,1
0.2,0.936,1
0.193181818,0.936,1
0.193181818,0.936,0
0.159090909,0.936,0
0.104166667,0.936,0
0.097560976,0.936,0
0.071428571,0.936,0
0.06,0.936,0
0.531914894,0.935,1
0.531914894,0.935,0
0.512195122,0.935,1
0.512195122,0.935,0
0.379310345,0.935,1
0.212121212,0.935,0
0.204545455,0.935,0
0.1875,0.935,0
0.12244898,0.935,0
0.1,0.935,0
0.1,0.935,0
0.090909091,0.935,0
0.087719298,0.935,0
0.054545455,0.935,0
0.054545455,0.935,0
0.052631579,0.935,0
0.025641026,0.935,1
0.025641026,0.935,1
0.023255814,0.935,0
0.364705882,0.934,0
0.272727273,0.934,0
0.25,0.934,0
0.186046512,0.934,0
0.16,0.934,0
0.142857143,0.934,0
0.1,0.934,0
0.074468085,0.934,0
0.025641026,0.934,0
0.024390244,0.934,0
0.02173913,0.934,0
0.571428571,0.933,1
0.487179487,0.933,1
0.487179487,0.933,0
0.35483871,0.933,1
0.291666667,0.933,0
0.222222222,0.933,0
0.142857143,0.933,0
0.104166667,0.933,0
0.090909091,0.933,0
0.087719298,0.933,0
0.057692308,0.933,0
0.041666667,0.933,0
0.039215686,0.933,0
0.039215686,0.933,0
0.024390244,0.933,0
0.565217391,0.932,0
0.511627907,0.932,1
0.45,0.932,0
0.424657534,0.932,1
0.424657534,0.932,0
0.342105263,0.932,0
0.257142857,0.932,0
0.257142857,0.932,0
0.244444444,0.932,0
0.239130435,0.932,0
0.239130435,0.932,0
0.236363636,0.932,0
0.215686275,0.932,0
0.209302326,0.932,0
0.209302326,0.932,0
0.135802469,0.932,0
0.097560976,0.932,0
0.097560976,0.932,0
0.069767442,0.932,0
0.052631579,0.932,0
0.052631579,0.932,0
0.045454545,0.932,0
0.040816327,0.932,0
0.475,0.931,0
0.475,0.931,0
0.333333333,0.931,0
0.294117647,0.931,0
0.23255814,0.931,0
0.230769231,0.931,0
0.230769231,0.931,0
0.214285714,0.931,0
0.189189189,0.931,0
0.172839506,0.931,0
0.170731707,0.931,0
0.162162162,0.931,0
0.162162162,0.931,0
0.130434783,0.931,0
0.130434783,0.931,0
0.097560976,0.931,0
0.093023256,0.931,0
0.075,0.931,0
0.04,0.931,0
0.037037037,0.931,0
0.022727273,0.931,0
0.022727273,0.931,0
0.022727273,0.931,0
0.019607843,0.931,0
0.512820513,0.93,1
0.469387755,0.93,0
0.261904762,0.93,0
0.176470588,0.93,0
0.172839506,0.93,0
0.150943396,0.93,0
0.150943396,0.93,0
0.102564103,0.93,0
0.071428571,0.93,0
0.071428571,0.93,0
0.052631579,0.93,0
0.02,0.93,0
0.419354839,0.929,1
0.379310345,0.929,1
0.379310345,0.929,1
0.35483871,0.929,0
0.306122449,0.929,0
0.243902439,0.929,0
0.24,0.929,0
0.232142857,0.929,1
0.214285714,0.929,0
0.14893617,0.929,0
0.127659574,0.929,0
0.109375,0.929,0
0.041666667,0.929,0
0.023255814,0.929,0
0.019607843,0.929,0
0.019607843,0.929,0
0.571428571,0.928,1
0.571428571,0.928,0
0.571428571,0.928,0
0.490196078,0.928,1
0.421686747,0.928,0
0.257142857,0.928,1
0.215686275,0.928,1
0.215686275,0.928,0
0.209302326,0.928,0
0.170212766,0.928,0
0.147058824,0.928,0
0.086206897,0.928,0
0.081081081,0.928,0
0.081081081,0.928,0
0.555555556,0.927,1
0.538461538,0.927,0
0.45,0.927,0
0.428571429,0.927,0
0.428571429,0.927,0
0.351351351,0.927,0
0.323529412,0.927,0
0.272727273,0.927,1
0.254901961,0.927,0
0.254901961,0.927,0
0.235294118,0.927,0
0.222222222,0.927,0
0.210526316,0.927,0
0.204545455,0.927,0
0.108108108,0.927,0
0.087719298,0.927,0
0.087719298,0.927,0
0.038461538,0.927,0
0.034482759,0.927,0
0.025641026,0.927,1
0.025641026,0.927,1
0.022727273,0.927,0
0.650793651,0.926,0
0.625,0.926,1
0.625,0.926,1
0.35483871,0.926,1
0.319148936,0.926,1
0.296296296,0.926,1
0.296296296,0.926,0
0.294117647,0.926,1
0.288888889,0.926,0
0.25,0.926,0
0.243902439,0.926,0
0.243902439,0.926,0
0.212765957,0.926,0
0.210526316,0.926,0
0.184210526,0.926,0
0.154545455,0.926,0
0.078125,0.926,0
0.048780488,0.926,0
0.023255814,0.926,0
0.023255814,0.926,0
0.393939394,0.925,0
0.322580645,0.925,0
0.285714286,0.925,0
0.282051282,0.925,0
0.276595745,0.925,0
0.276595745,0.925,0
0.203703704,0.925,0
0.169811321,0.925,1
0.117647059,0.925,0
0.117647059,0.925,0
0.024390244,0.925,0
0.023809524,0.925,0
0.023255814,0.925,0
0.02173913,0.925,0
0.02,0.925,0
0.555555556,0.924,0
0.4375,0.924,1
0.333333333,0.924,0
0.333333333,0.924,0
0.3125,0.924,1
0.279069767,0.924,0
0.25,0.924,0
0.233333333,0.924,0
0.23255814,0.924,0
0.23255814,0.924,0
0.214285714,0.924,0
0.186046512,0.924,0
0.186046512,0.924,0
0.181818182,0.924,0
0.181818182,0.924,1
0.162790698,0.924,0
0.162790698,0.924,0
0.15,0.924,0
0.118644068,0.924,1
0.057692308,0.924,0
0.057692308,0.924,0
0.054545455,0.924,0
0.054545455,0.924,0
0.05,0.924,0
0.041666667,0.924,0
0.041666667,0.924,0
0.02,0.924,0
0.47826087,0.923,1
0.47826087,0.923,0
0.43902439,0.923,1
0.419354839,0.923,1
0.419354839,0.923,0
0.357142857,0.923,1
0.357142857,0.923,0
0.290322581,0.923,1
0.290322581,0.923,0
0.25,0.923,0
0.215686275,0.923,0
0.189189189,0.923,0
0.111111111,0.923,0
0.111111111,0.923,0
0.023255814,0.923,0
0.020408163,0.923,0
0.454545455,0.922,1
0.454545455,0.922,0
0.391304348,0.922,0
0.379310345,0.922,1
0.379310345,0.922,1
0.358974359,0.922,0
0.338709677,0.922,0
0.338709677,0.922,0
0.333333333,0.922,0
0.333333333,0.922,0
0.307692308,0.922,0
0.215686275,0.922,0
0.177777778,0.922,0
0.16,0.922,0
0.142857143,0.922,1
0.142857143,0.922,0
0.081081081,0.922,0
0.045454545,0.922,0
0.036363636,0.922,0
0.034482759,0.922,0
0.02,0.922,0
0.371428571,0.921,0
0.371428571,0.921,0
0.292682927,0.921,0
0.256410256,0.921,0
0.25,0.921,0
0.242424242,0.921,0
0.24,0.921,0
0.222222222,0.921,1
0.222222222,0.921,0
0.156862745,0.921,0
0.142857143,0.921,0
0.142857143,0.921,0
0.134615385,0.921,0
0.134615385,0.921,0
0.1,0.921,0
0.1,0.921,0
0.083333333,0.921,0
0.074074074,0.921,0
0.074074074,0.921,0
0.024390244,0.921,0
0.019230769,0.921,0
0.019230769,0.921,0
0.857142857,0.92,0
0.573333333,0.92,0
0.573333333,0.92,0
0.428571429,0.92,1
0.428571429,0.92,1
0.405405405,0.92,0
0.384615385,0.92,0
0.307692308,0.92,1
0.277777778,0.92,1
0.275,0.92,0
0.275,0.92,0
0.256410256,0.92,0
0.24,0.92,0
0.230769231,0.92,0
0.230769231,0.92,0
0.212121212,0.92,0
0.212121212,0.92,0
0.20754717,0.92,0
0.20754717,0.92,0
0.2,0.92,1
0.2,0.92,1
0.162790698,0.92,0
0.125,0.92,0
0.125,0.92,0
0.096774194,0.92,0
0.039215686,0.92,0
0.039215686,0.92,0
0.034482759,0.92,0
0.02,0.92,0
0.625,0.919,1
0.452380952,0.919,1
0.447368421,0.919,0
0.446808511,0.919,1
0.419354839,0.919,0
0.419354839,0.919,0
0.377777778,0.919,1
0.377777778,0.919,0
0.351351351,0.919,0
0.319148936,0.919,1
0.309090909,0.919,1
0.307692308,0.919,0
0.307692308,0.919,0
0.307692308,0.919,0
0.257575758,0.919,0
0.215686275,0.919,0
0.204081633,0.919,0
0.189655172,0.919,0
0.159090909,0.919,0
0.159090909,0.919,0
0.142857143,0.919,0
0.090909091,0.919,0
0.090909091,0.919,0
0.075,0.919,0
0.075,0.919,0
0.045454545,0.919,0
0.023255814,0.919,0
0.456790123,0.918,0
0.456790123,0.918,0
0.35483871,0.918,1
0.306122449,0.918,1
0.306122449,0.918,0
0.279069767,0.918,0
0.261904762,0.918,0
0.261904762,0.918,0
0.261904762,0.918,0
0.256410256,0.918,0
0.256410256,0.918,0
0.25,0.918,0
0.25,0.918,1
0.222222222,0.918,0
0.186046512,0.918,0
0.185185185,0.918,0
0.162162162,0.918,0
0.161290323,0.918,0
0.101694915,0.918,0
0.054545455,0.918,0
0.054545455,0.918,0
0.045454545,0.918,0
0.040816327,0.918,0
0.040816327,0.918,0
0.023255814,0.918,0
0.023255814,0.918,0
0.02,0.918,0
0.56097561,0.917,1
0.357142857,0.917,0
0.35483871,0.917,0
0.342105263,0.917,0
0.333333333,0.917,0
0.333333333,0.917,0
0.323529412,0.917,0
0.314285714,0.917,0
0.303030303,0.917,0
0.25,0.917,1
0.243243243,0.917,0
0.166666667,0.917,0
0.147058824,0.917,0
0.108108108,0.917,0
0.108108108,0.917,0
0.104166667,0.917,0
0.045454545,0.917,0
0.027777778,0.917,0
0.02,0.917,0
0.019607843,0.917,0
0.018867925,0.917,0
0.581395349,0.916,0
0.466666667,0.916,0
0.375,0.916,1
0.375,0.916,0
0.272727273,0.916,0
0.236363636,0.916,0
0.2,0.916,0
0.2,0.916,1
0.136363636,0.916,0
0.133333333,0.916,0
0.125,0.916,0
0.125,0.916,0
0.1,0.916,0
0.097560976,0.916,0
0.02,0.916,0
0.649122807,0.915,1
0.649122807,0.915,0
0.512820513,0.915,0
0.333333333,0.915,0
0.277777778,0.915,1
0.257142857,0.915,0
0.257142857,0.915,0
0.229166667,0.915,1
0.229166667,0.915,0
0.222222222,0.915,0
0.20754717,0.915,1
0.204545455,0.915,0
0.177777778,0.915,0
0.127272727,0.915,0
0.125,0.915,0
0.12244898,0.915,0
0.111111111,0.915,0
0.102564103,0.915,0
0.1,0.915,0
0.1,0.915,0
0.087719298,0.915,0
0.078125,0.915,0
0.039215686,0.915,0
0.023255814,0.915,0
0.022727273,0.915,0
0.02,0.915,0
0.02,0.915,0
0.019230769,0.915,0
0.019230769,0.915,0
0.446808511,0.914,0
0.4375,0.914,0
0.379310345,0.914,1
0.379310345,0.914,1
0.304347826,0.914,1
0.304347826,0.914,0
0.261904762,0.914,0
0.25,0.914,0
0.25,0.914,0
0.245283019,0.914,0
0.243902439,0.914,1
0.215686275,0.914,0
0.2,0.914,0
0.2,0.914,0
0.2,0.914,1
0.2,0.914,1
0.153846154,0.914,0
0.055555556,0.914,0
0.04,0.914,0
0.027777778,0.914,0
0.661016949,0.913,1
0.571428571,0.913,0
0.571428571,0.913,0
0.55,0.913,1
0.358974359,0.913,0
0.35483871,0.913,0
0.307692308,0.913,0
0.288135593,0.913,0
0.25,0.913,0
0.25,0.913,0
0.224489796,0.913,1
0.224489796,0.913,0
0.222222222,0.913,1
0.15625,0.913,0
0.15625,0.913,0
0.138888889,0.913,0
0.127272727,0.913,0
0.12195122,0.913,0
0.120689655,0.913,0
0.120689655,0.913,0
0.111111111,0.913,0
0.096774194,0.913,0
0.041666667,0.913,0
0.023809524,0.913,0
0.02,0.913,0
0.291666667,0.912,0
0.270833333,0.912,1
0.260869565,0.912,1
0.253731343,0.912,0
0.222222222,0.912,0
0.2,0.912,0
0.2,0.912,0
0.176470588,0.912,1
0.176470588,0.912,1
0.166666667,0.912,0
0.155555556,0.912,0
0.145833333,0.912,0
0.107142857,0.912,0
0.102564103,0.912,0
0.102040816,0.912,0
0.073170732,0.912,0
0.024390244,0.912,0
0.02,0.912,0
0.02,0.912,0
0.581395349,0.911,0
0.428571429,0.911,0
0.375,0.911,0
0.304347826,0.911,1
0.294117647,0.911,0
0.275362319,0.911,1
0.235294118,0.911,0
0.222222222,0.911,0
0.222222222,0.911,0
0.217391304,0.911,0
0.214285714,0.911,0
0.204545455,0.911,0
0.171428571,0.911,0
0.159090909,0.911,0
0.135135135,0.911,0
0.132075472,0.911,0
0.125,0.911,0
0.125,0.911,0
0.1,0.911,0
0.021276596,0.911,0
0.02,0.911,0
0.02,0.911,0
0.714285714,0.91,0
0.463414634,0.91,1
0.463414634,0.91,1
0.393939394,0.91,1
0.379310345,0.91,1
0.379310345,0.91,1
0.377777778,0.91,1
