2Dscore,3Dscore,active,
0.16,0.826,1,
0.173076923077,0.589,1,
0.196428571429,0.468,0,
0.214285714286,0.0,0,
0.156862745098,0.55,0,
0.161290322581,0.184,0,
0.206896551724,0.182,0,
0.228070175439,0.0842,0,
0.216666666667,0.243,0,
0.144927536232,0.46,0,
0.105263157895,0.698,1,
0.0923076923077,0.353,0,
0.163636363636,0.88,1,
0.36170212766,0.732,1,
0.313725490196,0.436,0,
0.106060606061,0.37,0,
0.0754716981132,0.0,0,
0.0833333333333,0.395,0,
0.24,1.02,1,
0.274509803922,0.471,0,
0.109375,0.432,0,
0.078431372549,0.0,0,
0.125,0.409,0,
0.382978723404,0.388,0,
0.109375,0.335,0,
0.078431372549,0.0,0,
0.125,0.343,0,
0.121212121212,0.776,1,
0.0943396226415,0.16,0,
0.118644067797,0.786,1,
0.254901960784,0.0493,0,
0.0909090909091,0.785,1,
0.166666666667,0.17,0,
0.118644067797,0.0588,0,
0.0689655172414,0.0,0,
0.0714285714286,0.0,0,
0.0333333333333,0.0,0,
0.0740740740741,0.0,0,
0.0550458715596,0.205,0,
0.0333333333333,0.0587,0,
0.0769230769231,0.0382,0,
0.102040816327,0.0,0,
0.0487804878049,0.00934,0,
0.0714285714286,0.0258,0,
0.0357142857143,0.0,0,
0.117647058824,0.125,0,
0.0357142857143,0.0,0,
0.093023255814,0.0,0,
0.0681818181818,0.0,0,
0.0714285714286,0.0,0,
0.106382978723,0.174,0,
0.0357142857143,0.0,0,
0.0975609756098,0.0816,0,
0.030303030303,0.0,0,
0.105263157895,0.0,0,
0.0357142857143,0.0,0,
0.1,0.0722,0,
0.0714285714286,0.0465,0,
0.11320754717,0.161,0,
0.046511627907,0.301,0,
0.03125,0.0,0,
0.117647058824,0.126,0,
0.102040816327,0.0,0,
0.0322580645161,0.0,0,
0.0769230769231,0.0,0,
0.102040816327,0.0,0,
0.15625,0.0,0,
0.0408163265306,0.188,0,
0.160714285714,0.064,0,
0.0625,0.0,0,
0.0208333333333,0.0,0,
0.106557377049,0.255,0,
0.0408163265306,0.0367,0,
0.223529411765,0.423,0,
0.15625,0.199,0,
0.125,0.0,0,
0.140350877193,0.352,0,
0.0425531914894,0.101,0,
0.203125,0.318,0,
0.0425531914894,0.04,0,
0.196428571429,0.158,0,
0.175438596491,0.0,0,
0.140350877193,0.0,0,
0.161290322581,0.388,0,
0.0425531914894,0.0207,0,
0.160714285714,0.32,0,
0.0588235294118,0.0,0,
0.0877192982456,0.0,0,
0.0425531914894,0.0642,0,
0.171875,0.353,0,
0.160714285714,0.0324,0,
0.179104477612,0.358,0,
0.015625,0.0018,0,
0.0192307692308,0.201,0,
0.184615384615,0.315,0,
0.174603174603,0.2,0,
0.0196078431373,0.0,0,
0.107142857143,0.0,0,
0.10447761194,0.202,0,
0.205128205128,0.156,0,
0.0344827586207,0.23,0,
0.142857142857,0.0,1,
0.166666666667,0.0,0,
0.0204081632653,0.0702,0,
0.0666666666667,0.0,0,
0.0147058823529,0.188,0,
0.0540540540541,0.343,0,
0.037037037037,0.0,0,
0.0344827586207,0.0191,0,
0.166666666667,0.163,1,
0.05,0.0,0,
0.166666666667,0.029,0,
0.0666666666667,0.306,0,
0.0666666666667,0.0,0,
0.0344827586207,0.0,0,
0.0277777777778,0.0,0,
0.166666666667,0.0924,0,
0.0344827586207,0.0,0,
0.117647058824,0.0,0,
0.08,0.0,0,
0.166666666667,0.129,0,
0.025641025641,0.0168,0,
0.0344827586207,0.0,0,
0.047619047619,0.0,0,
0.0714285714286,0.0,0,
0.0588235294118,0.00835,0,
0.05,0.0,0,
0.0540540540541,0.258,0,
0.0625,0.0,0,
0.08,0.0,0,
0.0540540540541,0.447,0,
0.0350877192982,0.224,0,
0.0344827586207,0.0903,0,
0.037037037037,0.00668,0,
0.0961538461538,0.198,0,
0.0344827586207,0.0,0,
0.185714285714,0.193,0,
0.177777777778,0.216,0,
0.4,0.14,1,
0.333333333333,0.0,0,
0.037037037037,0.00178,0,
0.302325581395,0.00461,0,
0.037037037037,0.00871,0,
0.352941176471,0.0924,0,
0.243243243243,0.0,0,
0.333333333333,0.0,0,
0.243902439024,0.00909,0,
0.037037037037,0.0,0,
0.333333333333,0.0,0,
0.03125,0.0,0,
0.171428571429,0.194,0,
0.037037037037,0.00999,0,
0.35,0.00332,0,
0.571428571429,0.214,0,
0.183673469388,0.0204,0,
0.0232558139535,0.0,0,
0.0322580645161,0.0,0,
0.244444444444,0.00495,0,
0.204545454545,0.267,0,
0.0333333333333,0.00491,0,
0.171428571429,0.244,0,
0.104166666667,0.33,0,
0.140625,0.477,0,
0.0769230769231,1.09,0,
0.0204081632653,0.0548,0,
0.0298507462687,0.00616,0,
0.0540540540541,0.0,0,
0.037037037037,0.0203,0,
0.05,0.0,0,
0.0666666666667,0.0,0,
0.103448275862,0.0,0,
0.0344827586207,0.0,0,
0.0277777777778,0.0,0,
0.0344827586207,0.0,0,
0.461538461538,0.0,0,
0.0384615384615,0.0439,0,
0.166666666667,0.0,0,
0.025641025641,0.0,0,
0.0344827586207,0.112,0,
0.047619047619,0.0,0,
0.0344827586207,0.0,0,
0.0588235294118,0.0,0,
0.05,0.0,0,
0.0540540540541,0.0,0,
0.0625,0.0,0,
0.08,0.145,0,
0.0540540540541,0.0,0,
0.0727272727273,0.0969,0,
0.0208333333333,0.0395,0,
0.0769230769231,0.0,0,
0.0151515151515,0.0,0,
0.0277777777778,0.0,0,
0.04,0.0,0,
0.037037037037,0.0,0,
0.0909090909091,0.0,0,
0.025641025641,0.0,0,
0.333333333333,0.0,1,
0.0344827586207,0.0,0,
0.0344827586207,0.0,0,
0.037037037037,0.0,0,
0.0294117647059,0.0,0,
0.0909090909091,0.0,1,
0.037037037037,0.0,0,
0.0625,0.0,0,
0.0869565217391,0.0,0,
0.0909090909091,0.0,0,
0.027027027027,0.0,0,
0.037037037037,0.0421,0,
0.0243902439024,0.0,0,
0.0769230769231,0.0,0,
0.0666666666667,0.0,0,
0.025641025641,0.0,0,
0.0277777777778,0.0,0,
0.0714285714286,0.0,0,
0.0416666666667,0.0385,0,
0.0277777777778,0.0,0,
0.0363636363636,0.0466,0,
0.0204081632653,0.0812,0,
0.186046511628,0.322,0,
0.0789473684211,0.0419,0,
0.142857142857,0.0477,0,
0.117647058824,0.294,0,
0.0103092783505,0.108,0,
0.125,0.341,0,
0.0103092783505,0.164,0,
0.0841121495327,0.172,0,
0.104761904762,0.0,0,
0.106796116505,0.0,0,
0.110091743119,0.453,0,
0.0103092783505,0.0143,0,
0.0654205607477,0.339,0,
0.019801980198,0.0,0,
0.0571428571429,0.0544,0,
0.0103092783505,0.188,0,
0.127272727273,0.421,0,
0.106796116505,0.325,0,
0.0756302521008,0.518,0,
0.045871559633,0.156,0,
0.00990099009901,0.124,0,
0.0862068965517,0.372,0,
0.0884955752212,0.0536,0,
0.020202020202,0.00661,0,
0.0471698113208,0.0865,0,
0.0512820512821,0.0722,0,
0.108527131783,0.287,0,
0.0298507462687,0.0921,0,
0.0263157894737,0.0,0,
0.037037037037,0.0,0,
0.0243902439024,0.286,0,
0.0322580645161,0.0,0,
0.0666666666667,0.0,0,
0.0344827586207,0.0,0,
0.0277777777778,0.193,0,
0.0714285714286,0.124,0,
0.357142857143,0.0,0,
0.0384615384615,0.0,0,
0.0769230769231,0.0,0,
0.025641025641,0.326,0,
0.0344827586207,0.0,0,
0.0232558139535,0.178,0,
0.0344827586207,0.0595,0,
0.0588235294118,0.0,0,
0.0243902439024,0.274,0,
0.0263157894737,0.0,0,
0.0625,0.0,0,
0.0384615384615,0.0,0,
0.0263157894737,0.0,0,
0.0727272727273,0.0,0,
0.135802469136,0.337,0,
0.227272727273,0.0736,0,
0.169014084507,0.406,0,
0.0151515151515,0.279,0,
0.25,0.487,0,
0.0151515151515,0.303,0,
0.164383561644,0.228,0,
0.164383561644,0.0,0,
0.169014084507,0.0,0,
0.168831168831,0.415,0,
0.0151515151515,0.0236,0,
0.169014084507,0.399,0,
0.0285714285714,0.0,0,
0.12676056338,0.121,0,
0.0151515151515,0.267,0,
0.27397260274,0.648,1,
0.185714285714,0.0748,0,
0.2125,0.353,0,
0.0246913580247,0.00885,0,
0.0142857142857,0.26,0,
0.25,0.349,0,
0.179487179487,0.457,0,
0.0144927536232,0.0,0,
0.12676056338,0.129,0,
0.121951219512,0.412,0,
0.131313131313,0.333,0,
0.159090909091,0.0758,0,
0.177777777778,0.0791,0,
0.0571428571429,0.135,0,
0.22641509434,0.00129,0,
0.0571428571429,na,0,
0.25,0.293,0,
0.195652173913,0.0,0,
0.177777777778,0.0,0,
0.2,0.0,0,
0.0571428571429,0.0307,0,
0.177777777778,0.0,0,
0.05,0.0,0,
0.162790697674,0.238,0,
0.0571428571429,0.302,0,
0.188679245283,0.00108,0,
0.177777777778,0.0,0,
0.218181818182,0.00607,0,
0.0392156862745,0.0,0,
0.025,0.0379,0,
0.22641509434,0.000958,0,
0.55,0.761,1,
0.025641025641,0.0,0,
0.190476190476,0.0915,0,
0.265306122449,0.817,1,
0.123287671233,0.331,1,
0.354838709677,0.0,0,
0.04,0.0,0,
0.255813953488,0.0,0,
0.04,0.0,0,
0.257142857143,0.0,0,
0.222222222222,0.0,0,
0.354838709677,0.0,1,
0.225,0.0,0,
0.04,0.0,0,
0.235294117647,0.0,0,
0.0333333333333,0.0,0,
0.181818181818,0.843,1,
0.04,0.0,0,
0.3,0.0,0,
0.4,0.145,0,
0.142857142857,0.00346,0,
0.0243902439024,0.0,0,
0.0344827586207,0.0,0,
0.2,0.0,0,
0.186046511628,0.238,1,
0.0357142857143,0.135,0,
0.181818181818,0.621,1,
0.0851063829787,0.237,0,
0.0923076923077,0.31,0,
0.302325581395,0.437,0,
0.314285714286,0.226,0,
0.210526315789,0.0,0,
0.571428571429,0.0,0,
0.243902439024,0.534,1,
0.257142857143,0.586,1,
0.03125,0.0,0,
0.171428571429,0.0,0,
0.037037037037,0.412,0,
0.317073170732,0.612,1,
0.466666666667,0.0854,0,
0.16,0.517,0,
0.0232558139535,0.0,0,
0.0322580645161,0.275,0,
0.217391304348,0.45,1,
0.204545454545,0.0978,0,
0.0689655172414,0.0,0,
0.171428571429,0.0,0,
0.104166666667,0.0946,0,
0.106060606061,0.102,0,
0.0526315789474,0.0497,0,
0.0714285714286,0.447,0,
0.0714285714286,0.0,0,
0.037037037037,0.0,0,
0.0294117647059,0.0611,0,
0.037037037037,0.0354,0,
0.307692307692,0.0,0,
0.0416666666667,0.0,0,
0.2,0.381,1,
0.027027027027,0.288,0,
0.037037037037,0.0,0,
0.05,0.0578,0,
0.037037037037,0.0,0,
0.0666666666667,0.0918,0,
0.0526315789474,0.045,0,
0.0571428571429,0.283,0,
0.25,0.0,0,
0.0869565217391,0.0,0,
0.0571428571429,0.357,0,
0.0178571428571,0.149,0,
0.0526315789474,0.157,0,
0.414634146341,0.0437,0,
0.208333333333,0.0,0,
0.302325581395,0.0,0,
0.431818181818,0.723,1,
0.0526315789474,0.0,0,
0.365853658537,0.576,1,
0.046511627907,0.0,0,
0.152173913043,0.0,0,
0.0526315789474,0.0458,0,
0.5,0.68,1,
0.302325581395,0.0686,0,
0.346153846154,0.458,0,
0.0181818181818,0.0555,0,
0.0232558139535,0.204,0,
0.545454545455,0.961,1,
0.274509803922,0.000781,0,
0.0238095238095,0.0,0,
0.177777777778,0.0,0,
0.160714285714,0.00117,0,
0.133333333333,0.0207,0,
0.0714285714286,0.305,0,
0.0714285714286,0.0,0,
0.037037037037,0.0,1,
0.0294117647059,0.243,0,
0.037037037037,0.316,0,
0.133333333333,0.0,0,
0.0416666666667,0.0,0,
0.2,0.289,0,
0.027027027027,0.336,0,
0.037037037037,0.0164,0,
0.05,0.159,0,
0.037037037037,0.0,0,
0.0666666666667,0.0246,0,
0.0526315789474,0.232,0,
0.0571428571429,na,0,
0.0714285714286,0.0,0,
0.0571428571429,na,0,
0.0178571428571,0.0358,0,
0.263157894737,na,0,
0.393939393939,0.0,0,
0.261904761905,0.0882,0,
0.0714285714286,0.19,0,
0.314285714286,na,0,
0.0606060606061,0.0,0,
0.162162162162,0.0,0,
0.0714285714286,0.526,0,
0.333333333333,0.194,0,
0.352941176471,0.00814,0,
0.276595744681,0.0551,0,
0.0222222222222,0.0,0,
0.0625,0.0649,0,
0.318181818182,0.0803,0,
0.279069767442,0.262,0,
0.03125,0.0,0,
0.194444444444,0.0,0,
0.145833333333,0.297,0,
0.119402985075,0.21,0,
0.210526315789,0.241,0,
0.204545454545,0.0,0,
0.0714285714286,0.122,0,
0.210526315789,0.0,0,
0.09375,0.375,0,
0.162162162162,0.0,0,
0.0714285714286,0.0,0,
0.191489361702,0.0,0,
0.243243243243,0.0,0,
0.176470588235,0.0,0,
0.0697674418605,0.0,0,
0.030303030303,0.0,0,
0.208333333333,0.0,0,
0.222222222222,0.0,0,
0.03125,0.0,0,
0.228571428571,0.0,0,
0.170212765957,0.0,0,
0.119402985075,0.0,0,
0.243902439024,0.0,0,
0.037037037037,0.0,0,
0.257142857143,0.0,0,
0.03125,0.188,0,
0.171428571429,0.0,0,
0.037037037037,0.0,0,
0.317073170732,0.0,0,
0.333333333333,0.0,0,
0.16,0.0,0,
0.0232558139535,0.0,0,
0.0666666666667,0.0,0,
0.217391304348,0.0,0,
0.204545454545,0.0,0,
0.0333333333333,0.0,0,
0.171428571429,0.0,0,
0.104166666667,0.0,0,
0.106060606061,0.0,0,
0.0294117647059,0.0,0,
0.307692307692,0.81,1,
0.025641025641,0.0,0,
0.142857142857,0.0,0,
0.0294117647059,0.0465,0,
0.297872340426,0.679,1,
0.243902439024,0.119,0,
0.203703703704,0.695,1,
0.02,0.0899,0,
0.0263157894737,0.255,0,
0.340425531915,0.729,1,
0.25,0.000215,0,
0.027027027027,0.0,0,
0.142857142857,0.0,0,
0.153846153846,0.0,0,
0.12676056338,0.0161,0,
0.037037037037,0.0,0,
0.133333333333,0.0098,0,
0.0416666666667,0.0,0,
0.2,0.0128,0,
0.027027027027,0.0,0,
0.037037037037,0.0,0,
0.05,0.0,0,
0.037037037037,0.0,0,
0.0666666666667,0.0,0,
0.0526315789474,0.0,0,
0.0571428571429,0.0512,0,
0.0714285714286,0.0,0,
0.0869565217391,0.0,0,
0.0571428571429,0.0338,0,
0.0363636363636,0.042,0,
0.03125,0.0,0,
0.205882352941,0.0,0,
0.037037037037,0.0335,0,
0.35,0.817,1,
0.333333333333,0.0524,0,
0.234042553191,0.558,0,
0.0232558139535,0.0463,0,
0.0322580645161,0.25,0,
0.333333333333,0.618,1,
0.232558139535,0.0,0,
0.0333333333333,0.0,0,
0.205882352941,0.0,0,
0.152173913043,0.0,0,
0.106060606061,0.00977,0,
0.0344827586207,0.0,0,
0.133333333333,0.0,0,
0.0238095238095,0.0,0,
0.03125,0.0,0,
0.0444444444444,0.0,0,
0.03125,0.0,0,
0.05,0.0,0,
0.046511627907,0.0,0,
0.05,0.0,0,
0.176470588235,0.0,0,
0.0714285714286,0.0,0,
0.05,0.0,0,
0.0689655172414,0.0,0,
0.0416666666667,0.0,0,
0.159090909091,0.0,0,
0.171428571429,0.102,0,
0.170212765957,0.00379,0,
0.0789473684211,0.0,0,
0.0357142857143,0.0,0,
0.177777777778,0.0,0,
0.190476190476,0.327,0,
0.037037037037,0.278,0,
0.52,0.885,1,
0.162790697674,0.244,0,
0.09375,0.315,0,
0.027027027027,0.204,0,
0.037037037037,0.0,0,
0.05,0.0705,0,
0.037037037037,0.0,0,
0.0666666666667,0.116,0,
0.0526315789474,0.0985,0,
0.0571428571429,0.28,0,
0.0714285714286,0.0,0,
0.0869565217391,0.0,0,
0.0571428571429,0.269,0,
0.0178571428571,0.214,0,
0.35,0.0843,0,
0.236363636364,0.693,1,
0.0188679245283,0.0495,0,
0.0243902439024,0.208,0,
0.34693877551,0.749,1,
0.235294117647,0.0298,0,
0.025,0.0,0,
0.159090909091,0.0,0,
0.145454545455,0.0295,0,
0.121621621622,0.0751,0,
0.183673469388,0.0419,0,
0.0232558139535,0.0,0,
0.0322580645161,0.0,0,
0.244444444444,0.0649,0,
0.204545454545,0.0,0,
0.0689655172414,0.014,0,
0.171428571429,0.146,0,
0.104166666667,0.0045,0,
0.106060606061,0.204,0,
0.0175438596491,0.201,0,
0.0222222222222,0.0415,0,
0.458333333333,0.571,1,
0.288461538462,0.00832,0,
0.0227272727273,0.0,0,
0.195652173913,0.0,0,
0.288461538462,0.007,0,
0.115384615385,0.0323,0,
0.0322580645161,0.0,0,
0.0181818181818,0.0597,0,
0.0392156862745,0.0,0,
0.0333333333333,0.0,0,
0.0789473684211,0.0,0,
0.06,0.0,0,
0.0281690140845,0.0,0,
0.0232558139535,0.201,0,
0.025,0.0327,0,
0.0555555555556,0.0,0,
0.0357142857143,0.0,0,
0.025,0.0402,0,
0.0166666666667,0.0432,0,
0.3,0.000174,0,
0.0238095238095,0.0,0,
0.204545454545,0.0,0,
0.203703703704,0.000749,0,
0.118421052632,0.0171,0,
0.025641025641,0.0,0,
0.219512195122,0.171,0,
0.265306122449,0.902,1,
0.123287671233,0.394,0,
0.037037037037,0.518,0,
0.025641025641,0.0,0,
0.0169491525424,0.117,0,
0.219512195122,0.109,0,
0.0769230769231,0.462,0,
0.0789473684211,0.531,1,
0.0243902439024,0.0,0,
0.0243902439024,0.101,0,
0.0232558139535,0.198,0,
0.304347826087,0.000646,0,
0.384615384615,0.641,1,
0.13698630137,0.0401,0,
0.565217391304,0.633,1,
0.2,na,0,
0.363636363636,0.68,1,
0.138888888889,0.116,0,
0.37037037037,0.755,1,
0.0243902439024,0.0,0,
0.0188679245283,0.0,0,
0.0243902439024,0.0,0,
0.191489361702,0.0,0,
0.0227272727273,0.0,0,
0.212121212121,0.00527,0,
0.0344827586207,0.263,0,
0.0243902439024,0.0,0,
0.0192307692308,0.197,0,
0.0243902439024,0.0,0,
0.0344827586207,0.0769,0,
0.0344827586207,0.0,0,
0.0196078431373,0.0646,0,
0.047619047619,0.0,0,
0.2,0.0,1,
0.0434782608696,0.0,0,
0.0714285714286,0.0,0,
0.0204081632653,0.23,0,
0.0714285714286,0.0869,0,
0.0243902439024,0.0266,0,
0.0192307692308,0.195,0,
0.0243902439024,0.036,0,
0.0714285714286,0.193,0,
0.0344827586207,0.0,0,
0.0612244897959,0.118,0,
0.0232558139535,0.00308,0,
0.2,0.0,0,
0.5,0.0,0,
0.063829787234,0.199,0,
0.0666666666667,0.0964,0,
0.0232558139535,0.0574,0,
0.0185185185185,0.161,0,
0.0232558139535,0.0586,0,
0.0666666666667,0.0533,0,
0.0322580645161,0.0199,0,
0.0384615384615,0.118,0,
0.0454545454545,0.195,0,
0.166666666667,0.0,0,
0.0833333333333,0.0,0,
0.133333333333,0.0,0,
0.04,0.156,0,
0.111111111111,0.0,0,
0.145161290323,0.375,0,
0.176470588235,na,0,
0.411764705882,0.463,1,
0.170731707317,0.0,0,
0.272727272727,0.254,0,
0.127272727273,0.0104,0,
0.0344827586207,0.0,0,
0.05,0.185,0,
0.0714285714286,0.0,0,
0.257142857143,0.0,0,
0.0645161290323,0.0485,0,
0.36,0.526,0,
0.0779220779221,0.0394,0,
0.565217391304,0.774,1,
0.111111111111,0.0,0,
0.363636363636,0.582,1,
0.0933333333333,0.0812,0,
0.541666666667,0.614,1,
0.0243902439024,0.0,0,
0.0188679245283,0.0,0,
0.0243902439024,0.0,0,
0.0769230769231,0.0,0,
0.0227272727273,0.0,0,
0.0810810810811,0.0182,0,
0.0921052631579,0.0856,0,
0.109375,0.349,0,
0.0757575757576,0.0,0,
0.0813953488372,0.32,0,
0.0759493670886,0.0488,0,
0.0192307692308,0.0,0,
0.015625,0.0434,0,
0.0192307692308,0.0,0,
0.264150943396,0.0,0,
0.0181818181818,0.00538,0,
0.109756097561,0.589,0,
0.176470588235,0.000854,0,
0.363636363636,0.596,1,
0.138888888889,0.171,0,
0.541666666667,0.588,1,
0.0243902439024,0.0,0,
0.0188679245283,0.0,0,
0.0243902439024,0.0,0,
0.12,0.0,0,
0.0227272727273,0.0,0,
0.12676056338,0.0296,0,
0.142857142857,0.0,0,
0.272727272727,0.275,0,
0.107142857143,0.00905,0,
0.0344827586207,0.0,0,
0.05,0.198,0,
0.0714285714286,0.0,0,
0.189189189189,0.0,0,
0.0645161290323,0.0986,0,
0.214285714286,0.287,0,
0.111111111111,0.0507,0,
0.377777777778,0.79,1,
0.0344827586207,0.0,0,
0.0243902439024,0.0,0,
0.0344827586207,0.0,0,
0.1,0.0,0,
0.03125,0.0,0,
0.114754098361,0.0,0,
0.105263157895,0.202,0,
0.04,0.0176,0,
0.185185185185,0.187,0,
0.04,0.0719,0,
0.1,0.0437,0,
0.078431372549,0.165,0,
0.666666666667,0.705,1,
0.047619047619,0.0,0,
0.0181818181818,0.0,0,
0.0232558139535,0.0,0,
0.0740740740741,0.0,0,
0.0217391304348,0.0,0,
0.0933333333333,0.02,0,
0.142857142857,0.145,0,
0.04,0.291,0,
0.25,0.108,0,
0.0416666666667,0.0116,0,
0.0909090909091,0.473,0,
0.027027027027,0.141,0,
0.285714285714,0.48,0,
0.192307692308,0.21,0,
0.153846153846,0.15,0,
0.0416666666667,0.0642,0,
0.0357142857143,0.14,0,
0.163636363636,0.0237,0,
0.0816326530612,0.156,0,
0.025,0.169,0,
0.037037037037,0.0,0,
0.0344827586207,0.0,0,
0.047619047619,0.274,0,
0.0416666666667,0.0,0,
0.0322580645161,0.0,0,
0.047619047619,0.445,0,
0.0322580645161,0.0,0,
0.0344827586207,0.0,0,
0.08,0.814,1,
0.0666666666667,0.0,0,
0.0454545454545,0.248,0,
0.0454545454545,0.293,0,
0.0666666666667,0.425,0,
0.0625,0.0,0,
0.142857142857,0.0,0,
0.0625,0.0,0,
0.0540540540541,0.547,0,
0.08,na,0,
0.0714285714286,0.487,1,
0.0322580645161,0.0,0,
0.0357142857143,na,0,
0.0540540540541,0.292,0,
0.0192307692308,0.0665,0,
0.0540540540541,0.266,0,
0.195652173913,0.000214,0,
0.232142857143,0.247,0,
0.111111111111,0.307,0,
0.204545454545,0.019,0,
0.212765957447,0.0392,0,
0.189655172414,0.524,0,
0.295454545455,0.0718,0,
0.0263157894737,0.0,0,
0.279069767442,0.138,0,
0.0512820512821,0.468,0,
0.130434782609,0.443,0,
0.0789473684211,0.316,0,
0.0923076923077,0.576,0,
